"Año","Actividad","Sector","Tipo de precios","Código Departamento (DIVIPOLA)","Departamento","Valor (miles de millones de pesos)"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","413.84"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","94","Guainía","3.89"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","95","Guaviare","11.63"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","41","Huila","259.34"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","44","La Guajira","96.73"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","47","Magdalena","205.55"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","50","Meta","304.38"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","52","Nariño","245.97"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","298.03"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","86","Putumayo","48.6"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","63","Quindío","141.99"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","66","Risaralda","339.01"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","23.67"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","68","Santander","904.81"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","70","Sucre","120.11"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","73","Tolima","356.6"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","2,150.91"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","97","Vaupés","2.33"
"2,011","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","99","Vichada","8.44"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","91","Amazonas","15.56"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","5","Antioquia","8,763.81"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","81","Arauca","129.01"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","8","Atlántico","2,206.76"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","11","Bogotá D.C.","24,428.84"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","13","Bolívar","1,662.28"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","15","Boyacá","1,044.1"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","17","Caldas","756.75"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","18","Caquetá","214.42"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","85","Casanare","298.12"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","19","Cauca","590.24"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","20","Cesar","656.65"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","27","Chocó","61.84"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","23","Córdoba","421.22"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","1,739.41"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","94","Guainía","8.52"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","95","Guaviare","24.64"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","41","Huila","637.44"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","44","La Guajira","320.76"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","47","Magdalena","595.01"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","50","Meta","734.94"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","52","Nariño","898.04"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","972.55"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","86","Putumayo","125.21"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","63","Quindío","602.97"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","66","Risaralda","754.66"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","46.15"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","68","Santander","3,365.47"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","70","Sucre","341.51"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","73","Tolima","869.17"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","8,619.32"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","97","Vaupés","8.62"
"2,011","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","99","Vichada","21.9"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","91","Amazonas","2.35"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","5","Antioquia","8,725.82"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","81","Arauca","16.67"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","8","Atlántico","2,299.98"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","11","Bogotá D.C.","15,958.64"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","13","Bolívar","1,927.43"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","15","Boyacá","856.28"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","17","Caldas","869.93"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","18","Caquetá","84.57"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","85","Casanare","123.82"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","19","Cauca","908.16"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","20","Cesar","516.42"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","27","Chocó","3.53"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","23","Córdoba","908.69"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","2,617.01"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","94","Guainía","1"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","95","Guaviare","2.35"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","41","Huila","457.3"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","44","La Guajira","19.12"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","47","Magdalena","336.57"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","50","Meta","585.28"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","52","Nariño","355.91"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","434.13"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","86","Putumayo","41.45"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","63","Quindío","275.9"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","66","Risaralda","946.83"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","37.74"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","68","Santander","2,129.59"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","70","Sucre","144.82"
"2,011","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","73","Tolima","764.13"
