Año,Actividad,Sector,Tipo de precios,Código Departamento (DIVIPOLA),Departamento,Valor (miles de millones de pesos),Valor_winsorizado,Actividad_abreviada
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,44,La Guajira,19.63,19.63,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,47,Magdalena,327.97,327.97,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,50,Meta,558.65,558.65,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,52,Nariño,344.96,344.96,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,54,Norte de Santander,403.06,403.06,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,86,Putumayo,40.58,40.58,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,63,Quindío,268.61,268.61,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,66,Risaralda,1010.82,1010.82,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",40.45,40.45,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,68,Santander,1971.11,1971.11,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,70,Sucre,140.22,140.22,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,73,Tolima,755.99,755.99,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,76,Valle del Cauca,6283.5,6283.5,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,97,Vaupés,1.1,1.1,Actividades profesionales y técnicas
2013,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,99,Vichada,3.31,3.31,Actividades profesionales y técnicas
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,91,Amazonas,154.17,154.17,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,5,Antioquia,10478.08,10478.08,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,81,Arauca,514.49,514.49,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,8,Atlántico,4180.84,4180.84,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,11,Bogotá D.C.,24242.24,21297.31799999997,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,13,Bolívar,3878.87,3878.87,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,15,Boyacá,2314.17,2314.17,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,17,Caldas,1669.01,1669.01,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,18,Caquetá,763.79,763.79,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,85,Casanare,756.34,756.34,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,19,Cauca,2302.89,2302.89,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,20,Cesar,1915.42,1915.42,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,27,Chocó,963.63,963.63,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,23,Córdoba,2881.16,2881.16,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,25,Cundinamarca,4214.97,4214.97,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,94,Guainía,105.98,105.98,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,95,Guaviare,210.58,210.58,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,41,Huila,1917.75,1917.75,"Administración pública, educación y salud"
2015,Actividades inmobiliarias,Terciario,PIB a precios corrientes,18,Caquetá,239.77,239.77,Actividades inmobiliarias
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,44,La Guajira,1290.7,1290.7,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,47,Magdalena,2287.27,2287.27,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,50,Meta,1831.38,1831.38,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,52,Nariño,2640.01,2640.01,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,54,Norte de Santander,2299.51,2299.51,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,86,Putumayo,653.45,653.45,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,63,Quindío,902.9,902.9,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,66,Risaralda,1631.53,1631.53,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",158.87,158.87,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,68,Santander,4228.1,4228.1,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,70,Sucre,1648.82,1648.82,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,73,Tolima,2413.49,2413.49,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,76,Valle del Cauca,7903.67,7903.67,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,97,Vaupés,89.31,89.31,"Administración pública, educación y salud"
2013,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,99,Vichada,171.58,171.58,"Administración pública, educación y salud"
2013,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,91,Amazonas,7.7,7.7,Actividades artísticas y recreación
2013,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,5,Antioquia,2223.5,2223.5,Actividades artísticas y recreación
2013,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,81,Arauca,19.74,19.74,Actividades artísticas y recreación
2013,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,8,Atlántico,741.2,741.2,Actividades artísticas y recreación
